query,article_id,article_title,neural_score,rank,is_correct
right to constitutional remedies,39A,39. A Equal justice and free legal aid,-0.14348123779296876,14,0
right to constitutional remedies,135,"135. Jurisdiction and powers of the Federal Court under existing law to be exercisable by the Supreme Court Until Parliament by law otherwise provides, the Supreme Court shall also have jurisdiction and powers with respect to any matter to which the provisions of Article 133 or Article 134 do not apply if jurisdiction and powers in relation to that matter were exercisable by the Federal Court immediately before the commencement of this Constitution under any existing law",-0.1780828857421875,15,0
right to constitutional remedies,136,136. Special leave to appeal by the Supreme Court,-0.1953689697265625,16,0
right to constitutional remedies,261,"261. Public acts, records and judicial proceedings Full faith and credit shall be given throughout the territory of India to public acts, records and judicial proceedings of the Union and of every State",-0.24239676513671876,17,0
right to constitutional remedies,230,230. Extension of jurisdiction of High Courts to Union territories,-0.24883871459960938,18,0
right to constitutional remedies,72,"72. Power of President to grant pardons, etc, and to suspend, remit or commute sentences in certain cases",-0.2801396484375,19,0
right to constitutional remedies,300,300. Suits and proceedings,-0.32342382812500003,20,0
right to constitutional remedies,131,"131. Original jurisdiction of the Supreme Court Subject to the provisions of this Constitution, the Supreme Court shall, to the exclusion of any other court, have original jurisdiction in any dispute",-0.3500022705078125,21,0
right to constitutional remedies,133,133. Appellate jurisdiction of Supreme Court in appeals from High Courts in regard to civil matters,-0.36401749267578126,22,0
right to constitutional remedies,392,392. Power of the President to remove difficulties,-0.37035214843750003,23,0
right to constitutional remedies,309,"309. Recruitment and conditions of service of persons serving the Union or a State Subject to the provisions of this Constitution, Acts of the appropriate Legislature may regulate the recruitment, and conditions of service of persons appointed, to public services and posts in connection with the affairs of the Union or of any State: Provided that it shall be competent for the President or such person as he may direct in the case of services and posts in connection with the affairs of the Union, and for the Governor of a State or such person as he may direct in the case of services and posts in connection with the affairs of the State, to make rules regulating the recruitment, and the conditions of service of persons appointed, to such services and posts until provision in that behalf is made by or under an Act of the appropriate Legislature under this article, and any rules so made shall have effect subject to the provisions of any such Act",-0.37875423583984374,24,0
