query,article_id,article_title,neural_score,rank,is_correct
preventive detention,34,"34. Restriction on rights conferred by this Part while martial law is in force in any area Notwithstanding anything in the foregoing provisions of this Part, Parliament may by law indemnify any person in the service of the Union or of a State or any other person in respect of any act done by him in connection with the maintenance or restoration of order in any area within the territory of India where martial law was in force or validate any sentence passed, punishment inflicted, forfeiture ordered or other act done under martial law in such area",-10.629509115600586,15,0
preventive detention,15,"15. Prohibition of discrimination on grounds of religion, race, caste, sex or place of birth",-10.831331550598145,16,0
preventive detention,358,358. Suspension of provisions of Article 19 during emergencies,-10.842514526367188,17,0
preventive detention,41,"41. Right to work, to education and to public assistance in certain cases The State shall, within the limits of its economic capacity and development, make effective provision for securing the right to work, to education and to public assistance in cases of unemployment, old age, sickness and disablement, and in other cases of undeserved want",-11.238813455200196,18,0
preventive detention,314,"314. Provision for protection of existing officers of certain services Rep by the Constitution (Twenty eight Amendment) Act, 1972 , Section 3 (w e f 29 08 1972 ) CHAPTER II PUBLIC SERVICE COMMISSION",-11.243086070251465,19,0
preventive detention,42,42. Provision for just and humane conditions of work and maternity relief The State shall make provision for securing just and humane conditions of work and for maternity relief,-11.254050427246094,20,0
preventive detention,45,"45. Provision for free and compulsory education for children The State shall endeavour to provide, within a period of ten years from the commencement of this Constitution, for free and compulsory education for all children until they complete the age of fourteen years",-11.305375430297852,21,0
preventive detention,350,350. A Facilities for instruction in mother tongue at primary stage It shall be the endeavour of every State and of every local authority within the State to provide adequate facilities for instruction in the mother tongue at the primary stage of education to children belonging to linguistic minority groups; and the President may issue such directions to any State as he considers necessary or proper for securing the provision of such facilities,-11.314635104370117,22,0
preventive detention,104,"104. Penalty for sitting and voting before making oath or affirmation under Article 99 or when not qualified or when disqualified If a person sits or votes as a member of either House of Parliament before he has complied with the requirements of Article 99, or when he knows that he is not qualified or that he is disqualified for membership thereof, or that he is prohibited from so doing by the provisions of any law made by Parliament, he shall be liable in respect of each day on which he so sits or votes to a penalty of five hundred rupees to be recovered as a debt due to the Union Powers, Privileges and Immunities of Parliament and its Members",-11.354734059143066,23,0
preventive detention,193,"193. Penalty for sitting and voting before making oath or affirmation under Article 188 or when not qualified or when disqualified If a person sits or votes as a member of the Legislative Assembly or the Legislative Council of a State before he has complied with the requirements of Article 188, or when he knows that he is not qualified or that he is disqualified for membership thereof, or that he is prohibited from so doing by the provisions of any law made by Parliament or the legislature of the State, he shall be liable in respect of each day on which he so sits or votes to a penalty of five hundred rupees to be recovered as a debt due to the State Powers, Privileges and Immunities of State Legislatures and their Members",-11.372520497131347,24,0
